Customer_ID,Customer_Name,Age_Group,Gender,City,Join_Date,Loyalty_Status,Acquisition_Channel
CUST-26503,Ekansh Sekhon,46-60,Female,Hyderabad,2021-06-24,Gold,Marketplace
CUST-26504,Anika Kata,26-35,Female,Pune,2022-06-02,Bronze,Instagram Ads
CUST-26505,Nachiket Kashyap,26-35,Female,Ahmedabad,2022-12-25,Bronze,Organic
CUST-26506,Hredhaan Arya,18-25,Female,Bengaluru,2023-01-03,Bronze,Instagram Ads
CUST-26507,Dominic Arora,26-35,Female,Jaipur,2024-12-30,Bronze,Instagram Ads
CUST-26508,Vedant Rai,36-45,Female,Hyderabad,2024-11-15,Bronze,Instagram Ads
CUST-26509,Chakrika Sen,36-45,Female,Kolkata,2023-07-24,Gold,Marketplace
CUST-26510,Raksha Rai,36-45,Female,Jaipur,2022-05-15,Bronze,Referral
CUST-26511,Pallavi Mand,26-35,Other,Mumbai,2024-12-13,Silver,Instagram Ads
CUST-26512,Maanav Sengupta,18-25,Female,Kolkata,2025-10-24,Bronze,Google Ads
CUST-26513,Faraj Savant,18-25,Male,Hyderabad,2022-07-25,Bronze,Marketplace
CUST-26514,Xalak Shere,36-45,Female,Mumbai,2025-07-06,Bronze,Marketplace
CUST-26515,Panini Batta,46-60,Female,Bengaluru,2023-08-30,Bronze,Google Ads
CUST-26516,Gauri Mani,36-45,Female,Chennai,2024-08-24,Silver,Organic
CUST-26517,Jairaj Borah,36-45,Male,Pune,2021-10-31,Bronze,Google Ads
CUST-26518,Yasti Nadig,46-60,Female,Bengaluru,2024-04-28,Bronze,Referral
CUST-26519,Dakshesh Shetty,36-45,Female,Kolkata,2025-06-13,Bronze,Google Ads
CUST-26520,Vanya Loke,36-45,Female,Hyderabad,2022-01-07,Silver,Google Ads
CUST-26521,Naveen Comar,46-60,Male,Hyderabad,2024-05-10,Bronze,Referral
CUST-26522,Eta Tara,26-35,Male,Mumbai,2023-08-19,Gold,Organic
CUST-26523,Mitesh Das,36-45,Male,Jaipur,2023-12-14,Silver,Organic
CUST-26524,Jhalak Palan,26-35,Male,Indore,2021-05-19,Silver,Referral
CUST-26525,Falguni Bora,36-45,Male,Kolkata,2022-12-15,Bronze,Referral
CUST-26526,Reyansh Wason,26-35,Female,Chennai,2025-02-06,Bronze,Google Ads
CUST-26527,Abhimanyu Deshmukh,46-60,Male,Jaipur,2025-01-17,Gold,Referral
CUST-26528,Balendra Ganguly,60+,Female,Pune,2023-05-02,Bronze,Instagram Ads
CUST-26529,Deepa Krishnamurthy,26-35,Male,Indore,2021-11-25,Bronze,Organic
CUST-26530,Ira Vig,26-35,Male,Bengaluru,2021-04-21,Silver,Organic
CUST-26531,Amrita Mital,36-45,Male,Indore,2023-09-21,Platinum,Instagram Ads
CUST-26532,Falguni Rajagopalan,26-35,Male,Chennai,2021-07-30,Platinum,Instagram Ads
CUST-26533,Ryan Kurian,36-45,Female,Kolkata,2024-10-20,Bronze,Marketplace
CUST-26534,Neel Parmar,18-25,Female,Lucknow,2025-05-02,Bronze,Google Ads
CUST-26535,Tanish Keer,46-60,Female,Kolkata,2021-09-16,Bronze,Referral
CUST-26536,Viraj Saha,36-45,Female,Lucknow,2022-08-22,Bronze,Instagram Ads
CUST-26537,Zansi Agate,18-25,Male,Chandigarh,2025-08-01,Silver,Instagram Ads
CUST-26538,Noah Sen,36-45,Male,Ahmedabad,2023-08-24,Silver,Instagram Ads
CUST-26539,Arya Lanka,26-35,Female,Mumbai,2023-09-10,Silver,Instagram Ads
CUST-26540,Hardik Bajwa,26-35,Female,Kolkata,2025-09-06,Bronze,Marketplace
CUST-26541,Anmol Mistry,36-45,Female,Pune,2021-11-17,Bronze,Instagram Ads
CUST-26542,Ekavir Handa,26-35,Male,Mumbai,2022-09-22,Silver,Google Ads
CUST-26543,Hemang Prabhu,26-35,Female,Patna,2025-01-30,Bronze,Organic
CUST-26544,Harita Ramesh,36-45,Female,Chennai,2023-06-06,Gold,Instagram Ads
CUST-26545,Chatura Chada,26-35,Female,Lucknow,2023-11-28,Silver,Organic
CUST-26546,Avi Mall,26-35,Male,Delhi,2022-03-11,Silver,Google Ads
CUST-26547,Nathan Nadig,26-35,Male,Hyderabad,2021-07-23,Platinum,Instagram Ads
CUST-26548,Mekhala Bhatnagar,46-60,Male,Delhi,2022-04-10,Bronze,Google Ads
CUST-26549,Aarav Naidu,26-35,Male,Delhi,2025-11-09,Silver,Google Ads
CUST-26550,Theodore Sachdeva,26-35,Female,Hyderabad,2025-08-17,Silver,Referral
CUST-26551,Mekhala Bhatia,36-45,Female,Bengaluru,2021-08-06,Bronze,Google Ads
CUST-26552,Manan Singhal,26-35,Male,Bengaluru,2022-10-02,Bronze,Referral
CUST-26553,Ansh Mody,46-60,Male,Mumbai,2025-05-18,Bronze,Organic
CUST-26554,Neel Agrawal,36-45,Female,Chandigarh,2022-07-07,Silver,Marketplace
CUST-26555,Fariq Ratta,36-45,Male,Hyderabad,2022-03-16,Bronze,Organic
CUST-26556,Fariq Sha,26-35,Female,Delhi,2022-08-13,Bronze,Google Ads
CUST-26557,Zehaan Iyengar,18-25,Female,Bengaluru,2023-06-15,Bronze,Referral
CUST-26558,Hema Dube,,Male,Patna,2023-05-28,Gold,Instagram Ads
CUST-26559,Yashvi Wadhwa,46-60,Female,Chennai,2022-01-18,Bronze,Instagram Ads
CUST-26560,Shaurya Jayaraman,46-60,Male,Mumbai,2021-06-04,Silver,Organic
CUST-26561,Krishna Barad,36-45,Male,Indore,2024-11-04,Bronze,Marketplace
CUST-26562,Bina Acharya,26-35,Female,Hyderabad,2021-10-20,Bronze,Google Ads
CUST-26563,Tanish Palan,46-60,Female,Pune,2021-03-13,Silver,Instagram Ads
CUST-26564,Omaja Shah,46-60,Male,Delhi,2023-12-18,Bronze,Google Ads
CUST-26565,Aryan Sha,18-25,Female,Kolkata,2024-03-08,Gold,Organic
CUST-26566,Reyansh Bora,36-45,Female,Jaipur,2024-01-02,Silver,Organic
CUST-26567,Pallavi Chahal,46-60,Male,Chennai,2024-01-11,Silver,Google Ads
CUST-26568,Lopa Bassi,26-35,Male,Jaipur,2021-05-22,Gold,
CUST-26569,Alka Ahluwalia,18-25,Male,Delhi,2022-06-30,Silver,Referral
CUST-26570,Hemang Shankar,18-25,Female,Ahmedabad,2024-05-28,Bronze,Referral
CUST-26571,Isaac Karpe,18-25,Male,Indore,2021-04-25,Gold,Google Ads
CUST-26572,Fiyaz Bumb,60+,Male,Indore,2021-04-15,Bronze,Organic
CUST-26573,Netra Saini,18-25,Female,Hyderabad,2025-09-09,Bronze,Instagram Ads
CUST-26574,Nandini Rao,18-25,Male,Chennai,2024-08-06,Bronze,Instagram Ads
CUST-26575,Girish Chander,60+,Male,Mumbai,2023-05-16,Bronze,Organic
CUST-26576,Anita Vala,26-35,Female,Jaipur,2022-08-13,Gold,Instagram Ads
CUST-26577,Panini Korpal,26-35,Male,Delhi,2025-01-31,Gold,Organic
CUST-26578,Warinder Raval,26-35,Male,Patna,2021-04-12,Bronze,Referral
CUST-26579,Wahab Sethi,18-25,Male,Bhopal,2022-04-21,Bronze,Instagram Ads
CUST-26580,Zayan Manda,36-45,Male,Ahmedabad,2021-09-26,Bronze,Google Ads
CUST-26581,Omkaar Hayre,46-60,Male,Delhi,2023-05-11,Bronze,Google Ads
CUST-26582,Nisha Mallick,18-25,Female,Bhopal,2023-11-09,Silver,Organic
CUST-26583,Chanchal Zachariah,26-35,Female,Ahmedabad,2023-10-25,Bronze,Instagram Ads
CUST-26584,Adya Nadig,46-60,Female,Mumbai,2025-06-10,Bronze,Google Ads
CUST-26585,Udarsh Shah,46-60,Female,Kolkata,2021-02-08,Silver,Marketplace
CUST-26586,Banjeet Chand,36-45,Male,Ahmedabad,2025-04-18,Silver,Marketplace
CUST-26587,Siddharth Chauhan,18-25,Female,Jaipur,2022-10-04,Bronze,Google Ads
CUST-26588,Veer Mohanty,26-35,Female,Mumbai,2024-12-26,Bronze,Marketplace
CUST-26589,Lajita Karan,26-35,Female,Mumbai,2021-05-02,Silver,Organic
CUST-26590,Champak Roy,26-35,Female,Delhi,2023-01-13,Bronze,Google Ads
CUST-26591,Joshua Banerjee,18-25,Female,Guwahati,2024-02-16,Bronze,Organic
CUST-26592,Chakradev Prashad,36-45,Male,Indore,2024-12-11,Gold,Marketplace
CUST-26593,Champak Shere,26-35,Female,Lucknow,2022-02-02,Silver,Referral
CUST-26594,Jalsa Master,26-35,Female,Bengaluru,2021-08-17,Silver,Marketplace
CUST-26595,Kevin Seth,26-35,Male,Delhi,2023-05-11,Bronze,Organic
CUST-26596,Pratyush Dube,36-45,Female,Hyderabad,2022-06-14,Bronze,Google Ads
CUST-26597,Christopher Chada,36-45,Female,Guwahati,2023-06-17,Bronze,Organic
CUST-26598,Theodore Batra,36-45,Male,Bengaluru,2023-05-09,Bronze,Google Ads
CUST-26599,Robert Sathe,26-35,Male,Mumbai,2023-02-01,Bronze,Instagram Ads
CUST-26600,Guneet Oommen,36-45,Female,Delhi,2024-09-04,Platinum,Organic
CUST-26601,Hamsini Rout,18-25,Male,Mumbai,2023-10-24,Bronze,Organic
CUST-26602,Samar Raman,18-25,Male,Chennai,2025-12-12,Platinum,Organic
CUST-26603,Faras Ghosh,18-25,Female,Mumbai,2025-08-30,Platinum,Instagram Ads
CUST-26604,Sanya Varkey,46-60,Male,Delhi,2025-10-21,Gold,Referral
CUST-26605,Lajita Edwin,60+,Female,Ahmedabad,2024-05-10,Gold,Referral
CUST-26606,Sai Barad,60+,Male,Chennai,2023-08-29,Silver,Referral
CUST-26607,Urmi Sehgal,26-35,Male,Chennai,2025-10-08,Bronze,Instagram Ads
CUST-26608,Ekantika Basak,60+,Male,Ahmedabad,2023-10-22,Bronze,Google Ads
CUST-26609,Frederick Dhar,18-25,Female,Kolkata,2024-02-10,Silver,Organic
CUST-26610,Karan Jaggi,36-45,Female,Bengaluru,2022-05-27,Bronze,Organic
CUST-26611,Triya Bir,26-35,Male,Patna,2023-03-02,Bronze,Marketplace
CUST-26612,Chanchal Bora,18-25,Male,Pune,2024-09-21,Gold,Organic
CUST-26613,Bahadurjit Sachdev,18-25,Male,Jaipur,2023-04-19,Bronze,Organic
CUST-26614,Rayaan Lata,46-60,Female,Indore,2024-11-06,Bronze,Organic
CUST-26615,George Vyas,18-25,Female,Pune,2025-10-10,Bronze,Marketplace
CUST-26616,Oviya Krish,46-60,Female,Ahmedabad,2021-04-08,Silver,Instagram Ads
CUST-26617,Gavin Basu,26-35,Female,Mumbai,2021-07-30,Platinum,Marketplace
CUST-26618,Luke Raj,18-25,Female,Hyderabad,2025-06-27,Bronze,Organic
CUST-26619,Oviya Contractor,26-35,Male,Jaipur,2022-08-27,Bronze,Instagram Ads
CUST-26620,Quincy Patil,18-25,Male,Chennai,2023-03-01,Silver,Organic
CUST-26621,Lila Dutta,46-60,Female,Pune,2021-01-25,Silver,Referral
CUST-26622,Pranav Loke,26-35,Male,Delhi,2023-02-10,Bronze,Google Ads
CUST-26623,Garima Brahmbhatt,26-35,Female,Chennai,2022-07-08,Bronze,Google Ads
CUST-26624,Ethan Walla,36-45,Female,Pune,2023-08-23,Bronze,Marketplace
CUST-26625,Sanaya Mistry,36-45,Male,Bengaluru,2022-03-03,Bronze,Google Ads
CUST-26626,Vivaan Devan,26-35,Female,Mumbai,2023-08-28,Silver,Marketplace
CUST-26627,Jagat Yogi,26-35,Female,Bengaluru,2023-01-28,Silver,Google Ads
CUST-26628,Vedika Andra,46-60,Female,Kolkata,2021-06-04,Silver,Marketplace
CUST-26629,Vedika Chowdhury,18-25,Male,Delhi,2022-11-20,Silver,Referral
CUST-26630,Jasmit Baral,18-25,Male,Bengaluru,2023-08-11,Silver,Organic
CUST-26631,Vrishti Jhaveri,36-45,Male,Hyderabad,2025-06-30,Bronze,Organic
CUST-26632,Riya Kata,18-25,Male,Mumbai,2023-06-18,Bronze,Google Ads
CUST-26633,Kamya Nazareth,26-35,Female,Mumbai,2021-12-21,Bronze,Marketplace
CUST-26634,Harshil Jha,46-60,Male,Guwahati,2025-01-18,Bronze,Google Ads
CUST-26635,Kamala Mane,18-25,Female,Kolkata,2023-03-12,Bronze,Instagram Ads
CUST-26636,Chatura Srinivas,36-45,Male,Hyderabad,2022-10-30,Bronze,Google Ads
CUST-26637,Onkar Joshi,26-35,Female,Delhi,2025-10-31,Bronze,Referral
CUST-26638,Oscar Pal,26-35,Male,Chennai,2024-08-14,Silver,Referral
CUST-26639,Nikita Swamy,26-35,Female,Bhopal,2024-11-10,Bronze,Instagram Ads
CUST-26640,Yash Vohra,26-35,Male,Pune,2025-03-08,Bronze,Organic
CUST-26641,Lila Nanda,18-25,Male,Hyderabad,2025-09-23,Bronze,Organic
CUST-26642,Yauvani Mammen,26-35,Female,Chennai,2024-09-04,Bronze,Instagram Ads
CUST-26643,Sathvik Chauhan,46-60,Female,Jaipur,2022-09-09,Gold,Google Ads
CUST-26644,Yashasvi Palan,26-35,Male,Jaipur,2024-05-02,Silver,Marketplace
CUST-26645,Gaurika Som,36-45,Female,Chennai,2021-09-15,Platinum,Marketplace
CUST-26646,Noah Pau,36-45,Male,Chennai,2024-01-31,Silver,Instagram Ads
CUST-26647,Warda Lala,26-35,Female,Bengaluru,2023-05-13,Silver,Marketplace
CUST-26648,Rishi Lata,36-45,Female,Bengaluru,2021-11-03,Bronze,Referral
CUST-26649,Jagrati Kar,18-25,Male,Pune,2023-04-11,Silver,Organic
CUST-26650,Charles Krishna,26-35,Female,Chennai,2024-02-27,Bronze,Referral
CUST-26651,Abdul Srinivas,36-45,Female,Indore,2024-10-08,Bronze,
CUST-26652,Nisha Chaudry,36-45,Female,Delhi,2022-07-18,Bronze,Instagram Ads
CUST-26653,Charita Gill,36-45,Female,Pune,2021-06-11,Gold,Marketplace
CUST-26654,Odika Dutta,26-35,Male,Ahmedabad,2024-04-12,Bronze,Google Ads
CUST-26655,Wyatt Ratta,26-35,Male,Hyderabad,2024-09-19,Bronze,Instagram Ads
CUST-26656,Owen Subramaniam,26-35,Female,Indore,2021-04-11,Bronze,Marketplace
CUST-26657,Anirudh Sheth,36-45,Female,Mumbai,2024-04-03,Bronze,Instagram Ads
CUST-26658,Waida Ramanathan,36-45,Female,Ahmedabad,2022-08-29,Bronze,Google Ads
CUST-26659,Diya Anne,36-45,Male,Ahmedabad,2023-01-01,Bronze,Instagram Ads
CUST-26660,Jonathan Ganesh,26-35,Female,Delhi,2024-01-24,Bronze,Instagram Ads
CUST-26661,Amrita Naidu,26-35,Female,Lucknow,2024-05-30,Bronze,Referral
CUST-26662,Ethan Sur,18-25,Female,Mumbai,2022-03-28,Silver,Marketplace
CUST-26663,Avi Randhawa,36-45,Male,Mumbai,2024-04-15,Bronze,Referral
CUST-26664,Kamya Rastogi,26-35,Male,Hyderabad,2025-04-25,Silver,Instagram Ads
CUST-26665,Anamika Desai,60+,Male,Bhopal,2025-12-14,Bronze,Instagram Ads
CUST-26666,Yash Korpal,60+,Female,Mumbai,2024-05-11,Silver,Marketplace
CUST-26667,Shivani Kothari,18-25,Female,Pune,2024-02-16,Platinum,Marketplace
CUST-26668,Adya Subramanian,18-25,Female,Delhi,2025-04-24,Bronze,Organic
CUST-26669,Alexander Parekh,18-25,Female,Bengaluru,2023-03-04,Gold,Google Ads
CUST-26670,Harsh Gour,26-35,Male,Bengaluru,2022-10-23,Bronze,Organic
CUST-26671,Mohammed Subramaniam,46-60,Male,Indore,2021-08-07,Bronze,Organic
CUST-26672,Bhavna Badal,18-25,Male,Patna,2024-03-06,Silver,Marketplace
CUST-26673,Laksh Johal,18-25,Male,Delhi,2025-02-08,Silver,Referral
CUST-26674,Jagat Ganguly,26-35,Female,Bhopal,2023-06-21,Platinum,Referral
CUST-26675,Aayush Khurana,26-35,Male,Chandigarh,2021-04-02,Bronze,Referral
CUST-26676,Nidra Som,36-45,Female,Chennai,2022-12-06,Bronze,Instagram Ads
CUST-26677,Kritika Sur,18-25,Other,Mumbai,2025-10-04,Bronze,Google Ads
CUST-26678,Eshana Datta,46-60,Female,Hyderabad,2021-01-15,Gold,Google Ads
CUST-26679,Sai Patla,18-25,Female,Mumbai,2022-10-03,Bronze,Google Ads
CUST-26680,Siya Oak,18-25,Male,Ahmedabad,2021-07-22,Bronze,Marketplace
CUST-26681,Champak Kanda,18-25,Female,Jaipur,2025-02-24,Bronze,Marketplace
CUST-26682,Wriddhish Nayak,46-60,Male,Delhi,2025-07-26,Bronze,Google Ads
CUST-26683,Yash Edwin,26-35,Male,Kolkata,2021-08-12,Bronze,Instagram Ads
CUST-26684,Kashish Hora,,Female,Kolkata,2024-06-08,Platinum,Referral
CUST-26685,Vidhi Ratti,26-35,Male,Mumbai,2025-03-10,Bronze,Google Ads
CUST-26686,Nicholas Subramaniam,36-45,Female,Hyderabad,2024-01-03,Bronze,Instagram Ads
CUST-26687,Arya Srinivasan,26-35,Female,Bengaluru,2021-05-03,Silver,Instagram Ads
CUST-26688,Yagnesh Srinivasan,36-45,Male,Pune,2021-07-24,Silver,Referral
CUST-26689,Karan Zacharia,36-45,Female,Mumbai,2025-02-02,Bronze,Instagram Ads
CUST-26690,Urishilla Thakur,18-25,Female,Bengaluru,2022-10-15,Bronze,Google Ads
CUST-26691,Bishakha Naik,46-60,Female,Pune,2022-05-16,Bronze,
CUST-26692,Hemal Chada,26-35,Male,Mumbai,2024-04-28,Bronze,Marketplace
CUST-26693,Ubika Pillay,26-35,Male,Guwahati,2023-08-27,Bronze,Referral
CUST-26694,Panini Rajagopal,36-45,Female,Mumbai,2022-02-15,Bronze,Referral
CUST-26695,Libni Jayaraman,26-35,Male,Pune,2025-08-05,Silver,Referral
CUST-26696,Warda Buch,26-35,Male,Delhi,2025-07-27,Gold,Google Ads
CUST-26697,Eshana Sane,26-35,Female,Ahmedabad,2023-04-13,Gold,Organic
CUST-26698,Netra Dey,18-25,Female,Bengaluru,2021-01-01,Silver,Instagram Ads
CUST-26699,Jairaj Jani,26-35,Male,Hyderabad,2023-09-07,Gold,Google Ads
CUST-26700,Yatin Chaudry,60+,Female,Ahmedabad,2022-08-25,Bronze,Instagram Ads
CUST-26701,Charvi Aurora,26-35,Female,Ahmedabad,2021-08-07,Silver,Marketplace
CUST-26702,Hemani Sehgal,18-25,Male,Lucknow,2022-05-19,Silver,Marketplace
CUST-26703,Yatan Bhatnagar,36-45,Female,Delhi,2021-01-01,Silver,Instagram Ads
CUST-26704,Leela Pingle,46-60,Female,Mumbai,2022-01-05,Gold,Instagram Ads
CUST-26705,Azaan Gara,26-35,Female,Mumbai,2025-02-18,Gold,Marketplace
CUST-26706,Nandini Bakshi,18-25,Female,Kolkata,2022-06-05,Silver,Organic
CUST-26707,Jagvi Sachdeva,60+,Female,Delhi,2022-04-11,Bronze,Organic
CUST-26708,Zaid Singhal,36-45,Female,Chennai,2022-09-06,Bronze,Marketplace
CUST-26709,Mitali Mani,36-45,Male,Bengaluru,2021-07-15,Silver,Organic
CUST-26710,Yuvraj Sibal,26-35,Male,Kolkata,2021-06-23,Silver,Organic
CUST-26711,Dakshesh Bhalla,60+,Female,Pune,2022-07-16,Bronze,Referral
CUST-26712,Hredhaan Chakrabarti,36-45,Female,Pune,2023-03-07,Silver,
CUST-26713,Parth Menon,18-25,Female,Pune,2021-09-14,Silver,Instagram Ads
CUST-26714,Chanchal Dixit,26-35,Male,Hyderabad,2024-02-28,Gold,Marketplace
CUST-26715,Yadavi Bora,26-35,Female,Chandigarh,2025-11-27,Bronze,Organic
CUST-26716,Rayaan Chad,18-25,Female,Bengaluru,2022-10-09,Bronze,Google Ads
CUST-26717,Eta Srivastava,46-60,Female,Chennai,2025-08-03,Bronze,Organic
CUST-26718,Harrison Gera,18-25,Female,Bhopal,2024-01-27,Bronze,Google Ads
CUST-26719,Manbir Shanker,26-35,Female,Chennai,2021-09-29,Bronze,Instagram Ads
CUST-26720,Irya Bhavsar,18-25,Female,Patna,2021-05-18,Bronze,Google Ads
CUST-26721,Amol Hegde,18-25,Male,Mumbai,2024-06-24,Bronze,Instagram Ads
CUST-26722,Ekaraj Shankar,36-45,Male,Delhi,2025-11-23,Silver,Organic
CUST-26723,Hitesh Kade,26-35,Male,Pune,2021-09-19,Bronze,Google Ads
CUST-26724,Sarthak Misra,26-35,Male,Delhi,2022-06-13,Bronze,Organic
CUST-26725,Falguni Mitter,60+,Male,Pune,2022-09-04,Silver,Instagram Ads
CUST-26726,Manbir Kohli,,Female,Indore,2025-09-06,Bronze,Google Ads
CUST-26727,Yatan Dasgupta,60+,Female,Hyderabad,2022-10-23,Silver,Referral
CUST-26728,Januja Dugar,46-60,Male,Hyderabad,2025-08-08,Silver,Organic
CUST-26729,Zinal Madan,26-35,Male,Jaipur,2021-12-29,Bronze,Instagram Ads
CUST-26730,Zayyan Kulkarni,36-45,Female,Ahmedabad,2024-12-04,Bronze,Organic
CUST-26731,Advaith Naidu,26-35,Male,Pune,2024-02-10,Silver,Referral
CUST-26732,Raksha Grover,36-45,Male,Bengaluru,2024-09-26,Silver,Organic
CUST-26733,Samuel Ratta,18-25,Female,Hyderabad,2025-01-23,Platinum,Referral
CUST-26734,Bimala Maharaj,26-35,Female,Hyderabad,2023-01-04,Silver,Marketplace
CUST-26735,Suhani Bose,60+,Male,Ahmedabad,2025-11-17,Bronze,Organic
CUST-26736,Omkaar Ganesh,,Female,Indore,2022-02-13,Bronze,Referral
CUST-26737,Qabil Kunda,26-35,Male,Pune,2022-07-06,Bronze,Organic
CUST-26738,Rachita Comar,18-25,Female,Delhi,2022-01-03,Silver,Google Ads
CUST-26739,Xavier Boase,26-35,Female,Pune,2024-07-09,Gold,Google Ads
CUST-26740,Arunima Doshi,18-25,Female,Delhi,2024-04-08,Silver,Organic
CUST-26741,Dhruv Shah,26-35,Male,Ahmedabad,2022-02-27,Platinum,Google Ads
CUST-26742,Ati Jani,46-60,Male,Ahmedabad,2021-01-09,Bronze,Referral
CUST-26743,Faraj Kuruvilla,26-35,Male,Hyderabad,2024-09-30,Bronze,Google Ads
CUST-26744,Bhavini Parmer,26-35,Male,Ahmedabad,2025-03-08,Bronze,Organic
CUST-26745,Saumya Prasad,26-35,Male,Chennai,2021-03-06,Silver,Marketplace
CUST-26746,Vidhi Roy,,Male,Indore,2021-03-03,Gold,Instagram Ads
CUST-26747,Upadhriti Grewal,18-25,Female,Hyderabad,2021-02-02,Gold,Marketplace
CUST-26748,Nathan Mandal,36-45,Male,Ahmedabad,2021-01-29,Bronze,Instagram Ads
CUST-26749,Onkar Thakkar,26-35,Male,Hyderabad,2021-03-17,Bronze,Marketplace
CUST-26750,Balhaar Manne,18-25,Male,Jaipur,2021-03-04,Bronze,Instagram Ads
CUST-26751,Amaira Keer,60+,Female,Mumbai,2022-04-19,Silver,Organic
CUST-26752,Nikita Sur,36-45,Male,Bhopal,2023-04-06,Silver,Marketplace
CUST-26753,Brijesh Pathak,36-45,Female,Ahmedabad,2022-04-14,Silver,Instagram Ads
CUST-26754,Harish Dhar,18-25,Male,Bhopal,2025-08-11,Bronze,Referral
CUST-26755,Naveen Singhal,36-45,Male,Pune,2021-09-27,Bronze,Organic
CUST-26756,Yash Aurora,36-45,Male,Guwahati,2024-12-30,Silver,Referral
CUST-26757,Falan Jayaraman,36-45,Female,Kolkata,2024-10-22,Bronze,Organic
CUST-26758,Krishna Dayal,46-60,Female,Hyderabad,2024-01-16,Bronze,Instagram Ads
CUST-26759,Frederick Bhakta,60+,Male,Pune,2022-01-01,Gold,Referral
CUST-26760,Saumya Divan,46-60,Female,Chandigarh,2022-06-25,Bronze,Google Ads
CUST-26761,Neha Warrior,26-35,Male,Bengaluru,2024-08-12,Gold,Google Ads
CUST-26762,Dayamai Kurian,46-60,Female,Mumbai,2024-06-01,Bronze,Referral
CUST-26763,Amrita Nazareth,18-25,Female,Bengaluru,2024-05-06,Bronze,Instagram Ads
CUST-26764,Yuvraj Venkataraman,26-35,Male,Kolkata,2021-01-05,Silver,Instagram Ads
CUST-26765,Harsh Sami,26-35,Male,Guwahati,2022-12-06,Bronze,Organic
CUST-26766,Aadhya Bora,18-25,Male,Indore,2022-02-19,Bronze,Marketplace
CUST-26767,Benjamin Sethi,46-60,Female,Bengaluru,2021-03-12,Silver,Referral
CUST-26768,Ayaan Handa,60+,Female,Bengaluru,2025-05-23,Silver,Google Ads
CUST-26769,Sarthak Mody,26-35,Female,Delhi,2023-01-29,Bronze,Google Ads
CUST-26770,Sai Jani,26-35,Female,Kolkata,2022-12-02,Gold,Organic
CUST-26771,Ekaraj Lalla,36-45,Male,Pune,2024-01-11,Silver,Instagram Ads
CUST-26772,Diya Rau,36-45,Female,Jaipur,2022-04-28,Platinum,Instagram Ads
CUST-26773,Balvan Balakrishnan,36-45,Male,Hyderabad,2023-08-20,Bronze,Organic
CUST-26774,Qarin Lad,18-25,Male,Ahmedabad,2024-12-28,Bronze,Instagram Ads
CUST-26775,Anusha Raja,46-60,Female,Ahmedabad,2025-12-08,Bronze,Google Ads
CUST-26776,Keya Nagar,46-60,Female,Delhi,2025-07-13,Bronze,Google Ads
CUST-26777,Sudiksha Dua,26-35,Male,Bhopal,2024-10-03,Silver,Google Ads
CUST-26778,Keya Nigam,36-45,Male,Ahmedabad,2025-01-26,Silver,Instagram Ads
CUST-26779,Oeshi Saha,26-35,Male,Delhi,2025-05-06,Silver,Marketplace
CUST-26780,Aditya Choudhary,36-45,Female,Chandigarh,2024-07-26,Silver,Instagram Ads
CUST-26781,Nidhi Sethi,26-35,Female,Bengaluru,2023-02-04,Silver,Google Ads
CUST-26782,Manya Seth,46-60,Male,Mumbai,2021-04-20,Silver,Instagram Ads
CUST-26783,Kashvi Sundaram,46-60,Female,Bengaluru,2024-01-06,Silver,Referral
CUST-26784,Daniel Andra,36-45,Male,Guwahati,2023-01-03,Silver,Google Ads
CUST-26785,Manan Chanda,18-25,Female,Jaipur,2021-01-03,Silver,
CUST-26786,Pooja Konda,36-45,Male,Ahmedabad,2023-10-06,Silver,Organic
CUST-26787,Kamala Batta,26-35,Female,Jaipur,2023-11-22,Silver,Marketplace
CUST-26788,Osha Shere,36-45,Female,Ahmedabad,2023-02-28,Bronze,Google Ads
CUST-26789,Theodore Badami,26-35,Female,Jaipur,2024-02-28,Bronze,Organic
CUST-26790,Champak Gola,18-25,Female,Guwahati,2025-06-09,Bronze,Referral
CUST-26791,Darika Garg,18-25,Female,Kolkata,2021-11-30,Bronze,Referral
CUST-26792,Chakradev Chawla,18-25,Female,Bengaluru,2025-09-06,Bronze,Marketplace
CUST-26793,Rachana Deol,18-25,Female,Bengaluru,2023-04-05,Silver,Marketplace
CUST-26794,Ira Mannan,26-35,Male,Pune,2023-11-09,Bronze,Google Ads
CUST-26795,Girish Ray,46-60,Male,Pune,2022-07-12,Platinum,Marketplace
CUST-26796,Odika Palan,36-45,Female,Bhopal,2021-10-19,Bronze,Referral
CUST-26797,Nimrat Mander,18-25,Female,Pune,2023-09-30,Gold,Google Ads
CUST-26798,Bimala Ratta,36-45,Male,Chennai,2022-01-16,Gold,Marketplace
CUST-26799,Parth Mand,18-25,Female,Delhi,2021-06-05,Platinum,Instagram Ads
CUST-26800,Januja Koshy,26-35,Female,Chandigarh,2021-01-11,Bronze,Instagram Ads
CUST-26801,Janani Tank,36-45,Male,Kolkata,2024-06-20,Bronze,Organic
CUST-26802,Harsh Rau,36-45,Female,Jaipur,2024-08-16,Bronze,Organic
CUST-26803,Tanveer Wagle,26-35,Male,Hyderabad,2022-10-02,Bronze,Referral
CUST-26804,Rachana Pai,36-45,Male,Bhopal,2021-11-11,Bronze,Marketplace
CUST-26805,Vrishti Dutt,18-25,Female,Hyderabad,2021-12-11,Silver,Google Ads
